,Ticker,Report Date,Close,Return QOQ,Moveup QOQ,Sector,Industry,Report Y-M,(Dividends + Share Buyback) / FCF,Asset Turnover,CapEx / (Depr + Amor),Current Ratio,Debt Ratio,Dividends / FCF,Dummy_Dividends,Gross Profit Margin,Interest Coverage,Inventory Turnover,Log Revenue,Net Profit Margin,Quick Ratio,Return on Assets,Return on Equity,Share Buyback / FCF,Assets Growth,Assets Growth QOQ,Assets Growth YOY,Earnings Growth,Earnings Growth QOQ,Earnings Growth YOY,FCF Growth,FCF Growth QOQ,FCF Growth YOY,Sales Growth,Sales Growth QOQ,Sales Growth YOY,P/E,PEG,Unemployment Rate,Unemployment Rate Growth MOM,Unemployment Rate Growth QOQ,Unemployment Rate Growth YOY,CPI,CPI Growth MOM,CPI Growth QOQ,CPI Growth YOY,IPI,IPI Growth MOM,IPI Growth QOQ,IPI Growth YOY,New Housing Permits,New Housing Permits Growth MOM,New Housing Permits Growth QOQ,New Housing Permits Growth YOY,Consumer Sentiment,Consumer Sentiment Growth MOM,Consumer Sentiment Growth QOQ,Consumer Sentiment Growth YOY,Real GDP Growth QOQ,Real GDP Growth YOY,M2 Growth MOM,M2 Growth QOQ,M2 Growth YOY,x0_Basic Materials,x0_Business Services,x0_Consumer Cyclical,x0_Consumer Defensive,x0_Energy,x0_Financial Services,x0_Healthcare,x0_Industrials,x0_Real Estate,x0_Technology,x0_Utilities
3605,DRI,2018-05-28,87.88,0.3204369594902141,1,Consumer Cyclical,Restaurants,2018-05,0.7420654911838791,1.4447357324875796,1.2167487684729064,0.3881431005110733,0.17911159183823125,0.5123425692695214,1,0.21546582747506532,4.428481806775409,37.8875,9.896559284338439,0.06919523894119738,0.1345144804088586,0.09996883421636386,0.25662384112193515,0.2297229219143577,0.16558399931621004,0.0257823078080337,0.16558399931621004,0.1018387553041018,1.5714285714285716,0.3152173913043479,-0.10973239647181944,9.331306990881457,0.025339366515837014,0.121665860115574,0.13122508636726016,0.1329110555171129,22.50911377002636,2.210269921584534,4.0,0.0,-0.02439024390243893,-0.09090909090909094,249.957,0.0021811212727482765,0.00458571796025975,0.02417048406526323,108.2223,0.009047858359618743,0.01841425486164372,0.03788357575995893,1387.0,-0.01978798586572439,0.01611721611721606,0.10517928286852583,98.8,-0.02564102564102577,0.03239289446185989,0.01855670103092777,0.006319564879483597,0.028618726561004282,0.00409165887133045,0.012711650786105809,0.037956182827447726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,HSIC,2016-09-30,63.9137,-0.06914949377050605,0,Healthcare,Medical Distribution,2016-09,0.5805782547685909,1.6766681299253074,0.3873399458972047,1.7151972461316898,0.10812250248583123,-0.0,0,0.2807136160838111,53.416138172986095,7.502385486206809,10.046196127891186,0.044193222306926634,0.7115895446781432,0.07409736740072805,0.13946916073689405,0.5805782547685909,0.0864727056652339,0.0050035072728567,0.0864727056652339,0.04778125712775272,0.05577923904634652,0.018392578522488327,0.03142814186319076,-3.9165182571374846,0.3890179592137773,0.06752683684700078,0.05885609644977662,0.0925372339616326,27.57621674107057,5.771346004425973,4.9,0.02083333333333348,0.02083333333333348,-0.03921568627450967,240.595,0.0020157343895115254,0.004823755429335108,0.010763213504010105,102.0407,-0.0008988323990893887,0.006022884793226435,-0.02036633286003253,1203.0,0.0083822296730931,0.004173622704507496,0.032618025751072866,89.8,-0.0022222222222222365,-0.05174234424498425,-0.02285092491838969,0.004703466267475642,0.013429417737405023,0.0035194997227527844,0.014907586980395847,0.07031089572467031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1655,BIIB,2015-06-30,403.94,-0.2775907312967272,0,Healthcare,Biotechnology,2015-06,0.2580716790512554,0.6654935847238672,0.5573230682891059,2.7020924032142126,0.03836707939719782,-0.0,0,0.8811116094872966,8.344827586206897,12.271716570808227,10.005542945625503,0.3235978183826566,1.819923739782174,0.2153522721642971,0.2808651438652935,0.2580716790512554,0.2444228111702156,0.06320453799241332,0.2444228111702156,0.7110582211393641,-0.06901469023744311,0.7139071081515806,-3.549955131310404,-0.20371266462914728,11.623211446740859,0.32452478829531883,-0.03247343174088513,0.19962380578762493,29.165863524639178,0.4101754632399195,5.6,0.03703703703703698,0.01818181818181808,-0.11111111111111116,237.00099999999998,0.003297745341246827,0.0070493154643029845,0.0003503321824429584,104.0742,-0.004333800197460436,-0.012976740877729487,-0.008960607607279571,1275.0,0.09819121447028434,0.13132209405501327,0.2524557956777995,90.7,-0.054223149113660114,-0.04926624737945495,0.10744810744810752,0.00784820053481772,0.03978204848903566,0.005786203547085035,0.012057430781415857,0.056133440019696,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3714,DVA,2018-09-30,71.63,-0.2968030154963004,0,Healthcare,Health Care Providers,2018-09,1.6187603609693286,0.4650377524418638,1.4477322302283646,1.8802038890600687,0.5116438607081328,-0.0,0,0.3182381895829413,3.572172838248226,80.17698196559891,9.956085358907128,0.05917968160060703,0.4673920905192507,0.02752078612177141,0.09669457568381312,1.6187603609693286,0.0048485703283627215,0.026036443587951874,0.050880670106900894,-0.5897376502965279,0.495785903764145,0.14536262804288191,-0.2755101776881487,1.4635807403763377,-0.08387748927296662,-0.17710016169797438,0.01316362069231758,0.0983639248971353,34.12391703849653,-0.5786287685946212,3.8,0.0,0.0,-0.13636363636363644,251.905,0.0016820289324881446,0.0050470794765400395,0.02690946743632394,109.5246,0.008031145307955791,0.020125014087603036,0.05264038059540122,1258.0,-0.054845980465815125,-0.0541353383458647,-0.038961038961038974,96.2,-0.01736465781409602,-0.01836734693877551,-0.0061983471074379395,0.008671157258165474,0.032022943393747116,0.001986083330985711,0.007428073728411365,0.03786110300554424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10125,SHW,2011-09-30,74.32,0.20115715823466096,1,Basic Materials,Chemicals,2011-09,0.921416562476852,1.4693919825253752,0.7223893425010743,1.103928677234862,0.21741963506135945,0.3490227855829729,1,0.4393918254116376,13.962364127969224,7.758322079153823,9.917936701613069,0.0598688243782023,0.5253082669264361,0.0879707705445502,0.2837208583407945,0.572393776893879,0.18848715035337535,0.034924342165086664,0.18848715035337535,0.08959338690351881,1.6218601791673986,-0.014259297986857876,-0.395141045188497,-2.263669403997884,-0.3357917740975054,0.13333587065466035,0.26900666420203634,0.09877773132300294,16.122478655224803,1.7995165951909768,9.0,0.0,0.0,-0.05263157894736848,226.106,0.003154462166418792,0.005782763805236346,0.0375499603070808,97.6731,0.00559975784830935,0.013861655405931428,0.026573181088193957,647.0,0.041867954911433136,0.046925566343042124,0.1155172413793104,55.8,-0.12401883830455265,-0.24899057873485864,-0.1901306240928884,0.007149733267637126,0.017215030625217898,-0.0011848217000617336,0.04636474477970976,0.09706099133959813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8929,PAYC,2019-03-31,189.13,0.1987521810394968,1,Technology,Application Software,2019-03,0.8421035777473561,0.3721179610572393,2.0199615605084804,1.0349379108412513,0.02259571096097971,-0.0,0,0.8397364815233359,7.242424242424242,710.5846925972397,8.753074169086213,0.2420206379251893,0.047762087797783966,0.09006022631849381,0.4094511475625312,0.8421035777473561,-0.01819966996486766,0.03660299171903292,-0.01819966996486766,0.10996388254538968,0.09193924015433286,-0.3571399336962305,0.7652769926512153,-0.2953082988429353,0.07806072930628094,0.30779338039519955,0.12787347698217388,0.3184126288094715,71.8947651118647,6.5380344389157745,3.8,-0.05000000000000005,0.027027027027026973,-0.07317073170731703,253.18099999999998,0.002498515145515689,0.002054127648795756,0.014855195911414043,109.5631,-0.005043657514404831,-0.008538848775685004,0.02739261022168593,1305.0,-0.008358662613981771,-0.010614101592115288,-0.020270270270270285,93.8,0.02850877192982448,-0.03794871794871802,-0.059177532597793465,0.002713327269077803,0.025164955979719798,0.003002836781291096,0.007863285894057714,0.03974236675440923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12303,XRX,2016-03-31,44.64,-0.14964157706093184,0,Technology,Application Software,2016-03,0.993823347745522,0.4488861046944129,-0.013559322033898305,1.2723639132089837,0.2849927567440585,0.2013588634959852,1,0.41098996947230704,8.315384615384616,12.72475027746948,10.059374059065957,0.04134321849105975,0.4370003806623525,0.018558396303981838,0.050073948869638715,0.7924644842495367,-0.07654204931665343,0.014845661757351691,0.058384359017421124,-0.5320829220138203,0.03276667325474236,-0.018130557542501532,-0.18928392588883325,0.17046323379465467,0.21653313373142524,-0.09574887609432924,0.05454446855137152,0.03358414466332926,25.338944810126577,-0.4762217271365162,4.9,0.0,-0.03921568627450967,-0.10909090909090903,237.514,-0.0013160826987683727,-0.0021132944285491284,0.00922912187369862,102.2225,-0.007090648600082572,-0.004519577043158529,-0.030537970932024594,1186.0,0.016281062553556103,-0.047389558232931665,0.05235137533274181,91.7,-0.0032608695652173174,0.004381161007667167,-0.03878406708595394,0.0003252549844465769,0.019008532793312268,0.003423784954455611,0.019776982958131798,0.0618459412547816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7835,MRK,2013-12-30,49.94,0.13676411694032842,1,Healthcare,Drug Manufacturers,2013-12,1.3571428571428572,0.4176885706499779,0.28334578043315906,2.0732912434806483,0.2501714919328316,0.6062060889929742,1,0.6286389201349831,11.391159912365104,6.5939771547248185,10.647871765306231,0.1019347581552306,1.4135053527312655,0.04257698343340945,0.09060912690477142,0.7509367681498829,0.0011100554086980186,-0.004275983382611592,0.0011100554086980186,-0.3310202273733943,0.24061810154525376,-0.3499132446500868,-0.11658218682114407,0.867012987012987,0.3188990825688074,-0.0705503512880562,0.001998183469573034,-0.03969359331476319,33.346605605826525,-1.0073887590020656,6.9,-0.04166666666666663,-0.04166666666666663,-0.10389610389610382,234.1,0.0018444894273523804,0.0027585497909670127,0.012328701961954458,102.8379,0.0029335723362569066,0.006333257331635922,0.02225467225849931,1029.0,-0.014367816091954031,0.06742738589211618,0.12213740458015265,75.1,0.02595628415300544,-0.08526187576126676,-0.09189842805320447,0.007834151670590872,0.019174180691829967,0.008246178600160858,0.017370367978746026,0.05327195629751325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6639,KMX,2015-11-30,57.3,-0.1926701570680628,0,Consumer Cyclical,Autos,2015-11,-0.8883959843729781,1.0621077199783695,2.5586259480717524,2.498784902248256,0.7048614358721855,0.0,0,0.13412537729111842,27.432790562432498,7.752418065139843,10.170822619955718,0.0423364345281608,0.2009117973765865,0.04496585394871839,0.19538839184499207,-0.8883959843729781,0.1252147494905811,0.020619900536015926,0.1252147494905811,0.18412817647858185,-0.05355710156395965,0.11461447857207575,-0.1418154417730395,-5.847285675893577,-0.048487606085184654,0.10862858604871062,-0.03237325673841962,0.0793841621207414,19.438913736135,1.0557272715073116,5.0,0.0,-0.03846153846153855,-0.1228070175438597,237.733,0.0009894820166906904,-0.0012645252358906012,0.0012761656067050706,103.3976,-0.0036539958834729274,-0.008882877718805695,-0.02303665020404277,1158.0,0.013123359580052396,0.01668129938542573,0.05850091407678248,90.0,0.032110091743119185,-0.03329752953813103,0.035673187571921616,0.0033065663836304715,0.024410254460905945,0.010429432714531341,0.013789859378094738,0.06054353644007815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,ADSK,2013-10-31,39.9,0.28446115288220564,1,Technology,Application Software,2013-10,0.3209293167946446,0.6807962321158803,0.4304857621440536,2.110827601508764,0.19705751886338066,-0.0,0,0.8974459383022234,-75.28571428571429,17.297553516819573,9.361406717059335,0.12544054301005092,1.988129576214777,0.08539944903581267,0.140545020231073,0.3209293167946446,0.13525237919090705,0.017757009345794383,0.13525237919090705,0.12749315604223702,-0.1812420785804816,-0.0926966292134831,0.028554070473876036,-0.29264475743348983,-0.2179930795847751,0.10548340548340553,-0.03380903839619431,0.041003111843309625,32.02864203954214,2.5121852053714497,7.2,0.0,-0.039999999999999925,-0.07692307692307687,233.544,0.0003769446919335007,0.004728000172083746,0.010947341081747995,102.71700000000001,0.005150175113782352,0.007474873694153006,0.028147768527869925,1004.0,0.04149377593361003,0.06581740976645434,0.0795698924731183,77.5,-0.0560292326431181,-0.07847800237812119,-0.010217113665389466,0.007834151670590872,0.019174180691829967,0.01367120836139235,0.02344273899113336,0.07271857550080041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9190,PLD,2019-12-30,88.86,-0.09554355165428764,0,Real Estate,REITs,2019-12,-1.3241573831699844,0.08395037693115666,2.7808416937973286,0.8882946938835143,0.41247008350679415,-1.3319058054828432,1,0.7255564379516198,4.126054321110462,5.0907059067284415,9.520049676666448,0.5387062194831038,0.499172829255108,0.04522459018076497,0.06878690225399653,0.007748422312858911,0.03083563302569892,0.019155186110949574,0.03083563302569892,0.3193648511633376,0.1735638866682585,0.29988270334295475,-0.01748964527271191,0.09925189993666872,-0.6201317908717552,0.2653145281027751,0.19207284671015667,0.3806225382162618,32.73126628339777,1.024886306810812,3.5,-0.02777777777777779,-0.054054054054054064,-0.054054054054054064,257.824,0.0023131139957004447,0.0059697066650019615,0.020430456499196614,110.0388,0.009280270024856208,0.0016794972977844935,-0.00423413241007109,1510.0,0.004657351962741085,0.02651257647858607,0.1448066717210008,96.8,0.013612565445026092,0.07795100222717144,-0.007179487179487244,0.0052177862732667455,0.020733347853381767,0.0048203675284304035,0.018459677204924363,0.06521451961649971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4302,F,2019-06-30,10.23,-0.10459433040078203,0,Consumer Cyclical,Autos,2019-06,0.3376267470539874,0.6028577831290522,0.9839650145772596,1.2212682769531529,0.5969287567276028,0.3273499588928473,1,0.09313827407841432,2.7736486486486487,12.869618097786427,11.20063439103184,0.0194492222201221,1.059987706198293,0.011725114991207113,0.08441576198419426,0.01027678816114004,-0.014777532462672547,0.026276604038356632,-0.014777532462672547,-0.6014717273431449,-10.879310344827584,-0.3398617511520737,-0.28091437580057144,-3.1864988558352403,0.10144092219020172,-0.0054389713576750145,-0.03471873280214388,-0.03853762005767536,11.123073157465328,-0.18493093942418198,3.6,0.0,-0.05263157894736836,-0.05263157894736836,255.167,0.000878627771697893,0.007844190519825656,0.01806176188956288,109.2264,0.002180040517924864,-0.0030731149447214,0.01734754419315987,1338.0,0.006015037593984918,0.025287356321838983,0.006015037593984918,100.0,0.028806584362139894,0.06609808102345416,0.020408163265306145,0.007652068714600669,0.02652241367322516,0.008476137829371622,0.01936342816147452,0.04638120392859424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8561,NUE,2011-09-30,31.64,0.2506321112515804,1,Basic Materials,Steel,2011-09,0.41479096735935456,1.2173280178455306,0.6192238725988622,3.353745097207,0.2915029501717475,0.4203878661868976,1,0.07449434815591505,5.88798226380754,8.071203469406214,10.253714989580418,0.026302493336980464,2.0569400579721724,0.032018762078301705,0.06146266685306325,-0.005596898827543038,0.16120270992372432,0.027125690319444784,0.16120270992372432,2.1174624153312407,0.8754449734423584,2.2944984174432923,-23.51927872230809,-4.204820899542149,-1.368739493194301,0.2895158064807661,0.05665675203674692,0.21731420130668355,21.248196629570753,0.10034745587796813,9.0,0.0,0.0,-0.05263157894736848,226.106,0.003154462166418792,0.005782763805236346,0.0375499603070808,97.6731,0.00559975784830935,0.013861655405931428,0.026573181088193957,647.0,0.041867954911433136,0.046925566343042124,0.1155172413793104,55.8,-0.12401883830455265,-0.24899057873485864,-0.1901306240928884,0.007149733267637126,0.017215030625217898,-0.0011848217000617336,0.04636474477970976,0.09706099133959813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4018,EMR,2014-03-31,66.8,-0.00658682634730534,0,Industrials,Industrial Products,2014-03,0.8620689655172413,1.024788592273255,0.8686131386861314,1.4067248171074844,0.2400928535897861,0.397723468362906,1,0.4037294717255885,19.646788990825687,11.434782608695652,10.393083602089458,0.08138500121349405,1.0081598199212156,0.08340242082573371,0.18487549388955246,0.4643454971543354,0.0148500273442429,0.00590943454534143,0.044607262148475435,-0.019015114578254555,-0.04343434343434338,0.13320463320463327,0.13877239801753727,0.07387387387387379,0.10412147505422986,0.002676833225178532,0.016515717628984742,0.06602011193065516,23.8448111332008,-12.5399250344089,6.7,0.015151515151515138,-0.028985507246376833,-0.1298701298701299,235.547,0.0011007786202441583,0.0061811191798377685,0.011204746347724948,103.5917,0.008470467749723598,0.007329982428657011,0.021619435993274202,1039.0,0.06454918032786883,0.009718172983479212,0.06020408163265301,81.6,0.0049261083743841185,0.08655126498002662,0.051546391752577365,0.007982489383266067,0.02614122744692482,0.003868402672063453,0.016502547920860255,0.06456360925674454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2137,CE,2018-03-31,100.21,0.1082726274822874,1,Basic Materials,Chemicals,2018-03,1.378026070763501,0.6437408261690082,0.8580645161290322,1.7908915971776784,0.38173621304256655,0.4487895716945997,1,0.246742671009772,7.558333333333334,6.822222222222222,9.788168371141168,0.13729641693811076,1.0224502886465685,0.08838330886978403,0.25553197938769323,0.9292364990689012,0.14131865501974386,0.05252703597439856,0.14131865501974386,-0.06333333333333335,-0.10176991150442484,0.26875000000000004,-0.1851289833080425,-1.1518324607329844,-0.7184466019417476,0.13935795138244567,0.01724137931034475,0.2151029748283753,17.532153116774996,-2.7682347026486824,4.1,0.0,-0.023809523809523947,-0.10869565217391307,249.475,0.002648543502025591,0.008660389030173965,0.02232120904158541,106.6419,0.003542071509567979,0.0042272089497426,0.03890970979435515,1332.0,-0.0241758241758242,0.025404157043879882,0.07506053268765123,99.7,0.041797283176593585,0.012182741116751215,0.03530633437175501,0.00874861632285917,0.02795256636878185,0.004133987281147222,0.006489850134272722,0.038695065894851284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,CRM,2014-10-31,63.99,-0.11783091107985623,0,Technology,Application Software,2014-10,-0.3729405095965109,0.5290443946321728,0.6127056689099213,0.663651274585068,0.17690004737049364,-0.0,0,0.7604470189332059,-3.44361847175292,17.951512241958717,9.67820861754221,-0.08371923041984441,0.4834508102828374,-0.04429118957653798,-0.12090525024783612,-0.3729405095965109,0.1304825056688319,0.0426419779145466,0.1304825056688319,0.7181508574479354,-0.3696484403215321,-1.7974622403822305,0.4332989214822276,-0.5779136974592544,1.1618299972716222,0.3725497479559756,0.0748134127612956,0.3776609194081251,-96.49023358250471,-1.343592820113009,5.9,-0.032786885245901565,-0.032786885245901565,-0.1805555555555556,237.477,7.159100480080838e-05,0.0010369639718250667,0.016840509711232073,105.8138,0.0029877173725527677,0.0038488503255442725,0.030148855593523868,1077.0,0.028653295128939767,0.0663366336633664,0.07270916334661348,84.6,0.0254545454545454,0.0254545454545454,0.0916129032258064,0.01220932252074136,0.031177281686652014,0.0052454395991543565,0.010025084562069077,0.051644901487919226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5248,HCA,2016-12-30,74.02,0.20224263712510135,1,Healthcare,Health Care Providers,2016-12,1.141643059490085,1.2406194342983066,1.3834276891405044,1.7154219204655674,0.9491049597005464,-0.0,0,0.8341281814200204,3.6486646884273,27.34397870924817,10.613820687810424,0.0620954790987396,1.1988360814742969,0.07703685815196064,-0.4140840499756612,1.141643059490085,0.03859418108853774,-0.0023490438187020453,0.03859418108853774,0.2304725168756028,-0.06079027355623101,0.376391982182628,0.11268715524034678,-0.27988338192419826,-0.07490636704119846,0.052041469345961884,-0.004748522143618539,0.04200487012987009,11.707682780172414,0.5079860687463928,4.7,-0.04081632653061229,-0.04081632653061229,-0.07843137254901955,241.993,0.0014567064364077176,0.0058105945676343316,0.01670468916085821,102.0507,-0.0019345027066411946,9.800011172012012e-05,-0.006192628833752378,1236.0,-0.027537372147915073,0.027431421446384,-0.0072289156626506035,93.8,0.07568807339449535,0.044543429844098086,0.027382256297918902,0.0054229116529191925,0.015567115850671609,-0.0001287917815692152,0.012846782548635804,0.06798135590477282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
136,AAPL,2018-03-31,167.78,0.1032900226487068,1,Technology,Computer Hardware,2018-03,0.8339165091780028,0.5879536079686525,1.194251134644478,1.2420112619615158,0.3008893936488739,0.2428381640252231,1,0.3843278589825066,5.873303167420814,54.0999773806831,11.378717598433026,0.21124611164999832,0.8687687843299824,0.1242029135139653,0.3603806018587865,0.5910783451527796,0.2284615918898596,0.08386199472981648,0.2284615918898596,0.117389477408939,0.8727832742206458,0.12151361019507025,-0.0076317450885727825,1.1443116795691686,0.07008482405307802,0.09654407247453213,0.6792445653207555,0.12689053107171566,18.223591730470933,1.5524041960751789,4.1,0.0,-0.023809523809523947,-0.10869565217391307,249.475,0.002648543502025591,0.008660389030173965,0.02232120904158541,106.6419,0.003542071509567979,0.0042272089497426,0.03890970979435515,1332.0,-0.0241758241758242,0.025404157043879882,0.07506053268765123,99.7,0.041797283176593585,0.012182741116751215,0.03530633437175501,0.00874861632285917,0.02795256636878185,0.004133987281147222,0.006489850134272722,0.038695065894851284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4656,FMC,2017-09-30,77.4588,0.059904103859083964,1,Basic Materials,Chemicals,2017-09,0.2014167650531287,0.5536988453118995,0.8226047904191617,2.260717296841559,0.2982470798589643,0.2092089728453365,1,0.3618530255017353,6.1442080378250585,6.065348709500276,9.520286974927117,0.013912781047231024,1.0088202866593163,0.0077034908009290986,0.02274633640894064,-0.007792207792207792,-0.04741969373786248,-0.00861454864735023,-0.04741969373786248,-1.4956989247311827,-1.6014492753623188,0.14570552147239255,-10.848837209302324,-7.6074766355140175,1.3566666666666665,0.12257343225937588,0.10201342281879187,0.06744677393141553,328.7693751008852,-2.198098625764366,4.4,0.023255813953488413,0.0,-0.1020408163265306,245.304,0.003994630169280589,0.005649254282036331,0.019572310314013297,104.0475,-0.0047368204570954475,-0.0034995675821665184,0.01966666241999504,1309.0,0.034782608695652195,0.08271298593879227,0.08811305070656683,96.8,0.03640256959314758,-0.003089598352214229,0.07795100222717144,0.005343968309294843,0.02163512546928259,0.0015123508654009132,0.011570930987661487,0.05199340009976594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,APD,2019-12-30,235.33,-0.15178685250499302,0,Basic Materials,Chemicals,2019-12,0.9446031422158744,0.4708332453491564,1.8375507942371632,2.5362732714591685,0.17558122347277064,1.0140787594368497,1,0.3300182757963426,15.652554744525547,22.969096059747613,9.950311294579194,0.19733375192007985,2.018177824152892,0.0929112908334565,0.15454457645127018,-0.06947561722097531,-0.012279503397068514,-0.030160916244707407,-0.012279503397068514,0.1750567498998532,0.031147540983606614,0.1110620446014572,-0.006184730812126116,1.7919308357348704,0.7232301672002845,-0.001265369196658539,0.02661870503597119,-0.006829353168906871,29.63018636363637,1.6926046199639406,3.5,-0.02777777777777779,-0.054054054054054064,-0.054054054054054064,257.824,0.0023131139957004447,0.0059697066650019615,0.020430456499196614,110.0388,0.009280270024856208,0.0016794972977844935,-0.00423413241007109,1510.0,0.004657351962741085,0.02651257647858607,0.1448066717210008,96.8,0.013612565445026092,0.07795100222717144,-0.007179487179487244,0.0052177862732667455,0.020733347853381767,0.0048203675284304035,0.018459677204924363,0.06521451961649971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11681,VZ,2018-09-30,53.39,0.03521258662670923,1,Business Services,Communication Services,2018-09,0.7795991235900349,0.4923870977542983,1.1203884610964256,0.9550558322249374,0.4353919248926142,0.7795991235900349,1,0.5783473585968052,5.403037869330005,117.6470054446461,11.112762471753118,0.2387560066951029,0.7686287853011229,0.11756037720800752,0.5808594483017452,-0.0,0.04081382570816428,-0.004585733944260428,0.04081382570816428,0.9434921830853268,-0.0935093509350935,-0.05547913801008708,4.052480524805247,4.607460035523978,0.5126976521322473,0.0485930814710569,0.01356540349993707,0.05417703286630871,7.006624567252213,0.07426266685474542,3.8,0.0,0.0,-0.13636363636363644,251.905,0.0016820289324881446,0.0050470794765400395,0.02690946743632394,109.5246,0.008031145307955791,0.020125014087603036,0.05264038059540122,1258.0,-0.054845980465815125,-0.0541353383458647,-0.038961038961038974,96.2,-0.01736465781409602,-0.01836734693877551,-0.0061983471074379395,0.008671157258165474,0.032022943393747116,0.001986083330985711,0.007428073728411365,0.03786110300554424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11051,TTWO,2018-06-30,118.36,0.16584994930719854,1,Technology,Application Software,2018-06,-0.0,0.4796597822111748,2.717905720141606,1.3950643020066256,0.3142889729813399,-0.0,0,0.49895978118035,6.293925651068507,118.24904366178605,9.253554129374391,0.09678943293851497,0.9682088840942504,0.046425998323631215,0.11654566579581857,-0.0,0.18693496729597855,0.014997786895707188,0.18693496729597855,1.5783843216498523,2.6138822593476534,-0.08488114423851734,-0.33513214369781985,-0.4759186585800928,0.1640904683770883,0.007385315224402555,-0.0635679228017636,-0.21219618025180387,70.28421828973401,0.4452921720374629,3.8,-0.05000000000000005,-0.07317073170731703,-0.13636363636363644,250.64,0.002732469984837449,0.004669806593847081,0.0275247411100088,107.3639,-0.007931821814912476,0.006770321984135741,0.02826279128345255,1330.0,-0.041095890410958964,-0.0015015015015015232,0.10008271298593874,98.0,-0.0080971659919028,-0.01705115346038122,0.009268795056642798,0.006319564879483597,0.028618726561004282,0.004316782112734119,0.012896007115038577,0.04212911033709199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3262,DAL,2020-03-31,28.53,-0.11636873466526465,0,Industrials,Airlines,2020-03,0.4400702473291379,0.7284293063906279,0.8597948802271085,0.40828548802217385,0.27879191718837165,0.14342163032343042,1,0.3107196800476525,21.98671096345515,37.57553956834533,10.67216253527632,0.1014104282340928,0.2839041773906157,0.07387032789933676,0.3103919781221513,0.2966486170057076,0.07078618126306703,0.0207690725889369,0.07078618126306703,0.21143583227446008,-0.2648829431438127,0.045670789724072236,0.23117117117117125,-0.7539210383991346,-0.4829545454545454,0.057810882577973725,-0.08925159235668789,0.06488549618320616,3.908137193203273,0.18483797902950566,3.5,-0.02777777777777779,0.0,-0.07894736842105254,259.05,0.0008886484815702199,0.004755181829465105,0.02318104439116686,109.2569,0.0011288905260244952,-0.0071056754526585,-0.002794736549075361,1438.0,-0.06380208333333337,-0.04768211920529797,0.10191570881226064,101.0,0.012024048096192395,0.04338842975206614,0.07675906183368864,0.0052746932291385384,0.023340744783679982,0.049289961434780816,0.061952967437489015,0.12238210866146072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
